Track_ID,Tempo,Key
6176,176.516,5.0
6177,105.617,4.0
6178,111.118,4.0
6179,119.084,5.0
6180,99.032,9.0
6181,89.939,7.0
6182,179.904,0.0
6183,174.443,4.0
6184,92.971,7.0
6185,100.175,4.0
6186,125.861,9.0
6187,104.977,9.0
6188,125.823,11.0
6189,102.731,9.0
6190,92.084,9.0
6191,106.359,0.0
6192,95.098,1.0
6193,156.28,4.0
6194,106.163,11.0
6195,108.329,1.0
6196,86.313,2.0
6197,100.101,6.0
6198,114.918,0.0
6199,170.164,4.0
6200,96.228,2.0
6201,79.991,2.0
6202,100.829,2.0
6203,144.009,7.0
6204,110.056,2.0
6205,87.308,0.0
6206,109.408,0.0
6207,72.381,0.0
6208,145.343,9.0
6209,130.19,2.0
6210,132.253,0.0
6211,97.097,0.0
6212,95.345,7.0
6213,98.093,0.0
6214,90.698,7.0
6215,89.013,2.0
6216,101.253,0.0
6217,101.299,5.0
6218,97.049,7.0
6219,94.958,7.0
6220,94.979,9.0
6221,153.979,8.0
6222,168.872,1.0
6223,122.207,10.0
6224,125.916,4.0
6225,179.998,1.0
6226,164.899,1.0
6227,75.035,1.0
6228,144.924,1.0
6229,82.519,8.0
6230,150.153,9.0
6231,91.24,7.0
6232,141.231,0.0
6233,157.134,7.0
6234,73.638,7.0
6235,152.197,8.0
6236,131.181,0.0
6237,170.603,9.0
6238,101.744,10.0
6239,142.088,9.0
6240,125.945,7.0
6241,92.152,0.0
6242,76.521,1.0
6243,172.008,4.0
6244,99.105,1.0
6245,93.926,4.0
6246,172.029,4.0
6247,70.856,10.0
6248,75.905,5.0
6249,160.612,2.0
6250,91.946,7.0
6251,91.621,9.0
6252,70.684,8.0
6253,66.685,2.0
6254,133.325,9.0
6255,91.169,0.0
6256,84.642,7.0
6257,125.242,8.0
6258,178.716,2.0
6259,132.97,3.0
6260,167.025,2.0
6261,77.986,1.0
6262,132.199,7.0
6263,107.069,4.0
6264,112.532,4.0
6265,99.918,7.0
6266,100.004,2.0
6267,137.032,4.0
6268,98.285,2.0
6269,134.044,0.0
6270,112.029,9.0
6271,169.735,3.0
6272,150.875,0.0
6273,138.964,6.0
6274,138.108,9.0
6275,114.224,9.0
6276,74.463,4.0
6277,67.006,0.0
6278,79.471,10.0
6279,79.88,2.0
6280,93.791,9.0
6281,120.471,0.0
6282,119.961,5.0
6283,120.4,0.0
6284,120.529,2.0
6285,127.46,4.0
6286,128.13,5.0
6287,126.351,3.0
6288,136.502,8.0
6289,120.954,0.0
6290,126.696,0.0
6291,72.282,0.0
6292,75.387,10.0
6293,111.242,3.0
6294,111.591,4.0
6295,144.414,1.0
6296,66.308,3.0
6297,129.794,3.0
6298,94.4,9.0
6299,99.719,4.0
6300,105.541,9.0
6301,106.002,9.0
6302,100.962,7.0
6303,104.029,7.0
6304,85.994,2.0
6305,99.025,9.0
6306,103.825,7.0
6307,95.993,10.0
6308,101.913,6.0
6309,139.837,6.0
6310,171.82,10.0
6311,110.733,0.0
6312,143.853,7.0
6313,112.121,2.0
6314,119.943,5.0
6315,137.448,2.0
6316,111.902,7.0
6317,140.976,7.0
6318,90.841,4.0
6319,87.275,5.0
6320,142.331,4.0
6321,141.094,1.0
6322,96.004,2.0
6323,93.517,0.0
6324,89.985,5.0
6325,92.0,2.0
6326,144.051,7.0
6327,123.893,4.0
6328,138.057,2.0
6329,179.958,1.0
6330,121.962,4.0
6331,109.877,7.0
6332,100.904,0.0
6333,106.948,8.0
6334,120.141,11.0
6335,168.004,11.0
6336,89.591,7.0
6337,89.266,0.0
6338,103.951,1.0
6339,109.936,1.0
6340,103.694,6.0
6341,165.961,5.0
6342,125.867,5.0
6343,86.991,9.0
6344,137.905,9.0
6345,82.613,10.0
6346,159.936,4.0
6347,136.748,11.0
6348,81.311,9.0
6349,126.011,5.0
6350,134.682,9.0
6351,202.899,9.0
6352,119.494,5.0
6353,102.048,11.0
6354,129.109,11.0
6355,128.33,7.0
6356,124.286,11.0
6357,192.811,10.0
6358,160.249,0.0
6359,130.697,3.0
6360,170.011,9.0
6361,144.101,2.0
6362,144.183,7.0
6363,104.027,7.0
6364,140.004,11.0
6365,106.04,7.0
6366,101.93,7.0
6367,160.024,9.0
6368,119.979,0.0
6369,114.035,0.0
6370,95.914,7.0
6371,94.616,9.0
6372,182.149,8.0
6373,102.918,7.0
6374,168.788,10.0
6375,91.547,0.0
6376,172.915,2.0
6377,88.993,10.0
6378,179.968,8.0
6379,86.912,2.0
6380,90.257,2.0
6381,186.614,0.0
6382,145.366,4.0
6383,78.1,7.0
6384,134.957,0.0
6385,93.953,4.0
6386,99.526,7.0
6387,113.384,7.0
6388,94.857,9.0
6389,94.962,7.0
6390,109.558,0.0
6391,122.074,5.0
6392,96.522,1.0
6393,132.177,4.0
6394,127.955,2.0
6395,97.101,6.0
6396,80.974,1.0
6397,193.62,0.0
6398,119.906,8.0
6399,82.536,2.0
6400,94.343,1.0
6401,163.966,7.0
6402,175.906,2.0
6403,140.843,11.0
6404,96.19,4.0
6405,172.283,11.0
6406,95.517,2.0
6407,87.527,7.0
6408,165.717,9.0
6409,141.951,9.0
6410,147.976,4.0
6411,186.752,11.0
6412,136.859,7.0
6413,129.021,8.0
6414,109.479,10.0
6415,135.787,11.0
6416,101.99,2.0
6417,119.921,2.0
6418,135.622,6.0
6419,133.742,6.0
6420,159.298,4.0
6421,112.005,1.0
6422,109.035,0.0
6423,125.898,7.0
6424,119.822,4.0
6425,135.06,4.0
6426,105.018,7.0
6427,148.217,2.0
6428,146.003,5.0
6429,74.025,1.0
6430,144.024,5.0
6431,99.137,6.0
6432,90.247,6.0
6433,95.86,10.0
6434,171.942,1.0
6435,102.857,11.0
6436,91.577,2.0
6437,94.045,6.0
6438,93.921,1.0
6439,186.039,6.0
6440,109.439,11.0
6441,83.009,5.0
6442,84.415,5.0
6443,76.68,0.0
6444,82.826,0.0
6445,183.977,2.0
6446,163.107,7.0
6447,167.933,0.0
6448,79.945,7.0
6449,84.45,0.0
6450,116.562,11.0
6451,160.978,7.0
6452,87.538,11.0
6453,139.031,7.0
6454,100.027,8.0
6455,143.898,11.0
6456,139.891,8.0
6457,143.953,11.0
6458,148.968,10.0
6459,121.115,0.0
6460,173.957,1.0
6461,136.086,8.0
6462,82.011,6.0
6463,110.092,0.0
6464,101.978,2.0
6465,66.215,3.0
6466,89.989,6.0
6467,94.932,1.0
6468,139.974,5.0
6469,113.999,1.0
6470,59.957,6.0
6471,180.015,7.0
6472,119.153,4.0
6473,76.943,8.0
6474,156.439,8.0
6475,71.205,3.0
6476,120.015,1.0
6477,126.975,5.0
6478,139.767,6.0
6479,107.001,4.0
6480,80.977,7.0
6481,110.055,9.0
6482,100.217,10.0
6483,89.982,8.0
6484,169.749,1.0
6485,165.313,0.0
6486,94.945,6.0
6487,82.525,11.0
6488,82.499,11.0
6489,130.018,7.0
6490,89.901,5.0
6491,82.879,5.0
6492,105.826,5.0
6493,103.918,0.0
6494,108.976,7.0
6495,120.834,7.0
6496,75.601,5.0
6497,105.205,2.0
6498,125.844,7.0
6499,132.526,5.0
6500,145.733,1.0
6501,148.499,9.0
6502,85.508,9.0
6503,173.33,3.0
6504,69.751,4.0
6505,86.64,6.0
6506,130.574,3.0
6507,173.028,5.0
6508,74.483,9.0
6509,119.01,0.0
6510,125.417,6.0
6511,116.916,10.0
6512,129.01,9.0
6513,85.965,4.0
6514,123.955,4.0
6515,124.052,11.0
6516,127.969,4.0
6517,130.079,2.0
6518,121.04,9.0
6519,129.581,8.0
6520,75.314,11.0
6521,116.529,6.0
6522,138.697,6.0
6523,106.606,6.0
6524,146.564,1.0
6525,112.228,10.0
6526,163.089,10.0
6527,125.833,10.0
6528,113.835,11.0
6529,82.135,1.0
6530,118.045,3.0
6531,95.818,10.0
6532,95.406,10.0
6533,95.77,1.0
6534,103.812,5.0
6535,98.862,10.0
6536,174.03,8.0
6537,108.785,9.0
6538,122.979,0.0
6539,92.409,10.0
6540,132.734,7.0
6541,129.863,5.0
6542,127.497,9.0
6543,78.073,2.0
6544,96.097,1.0
6545,128.038,9.0
6546,131.09,3.0
6547,72.981,11.0
6548,130.967,5.0
6549,87.167,0.0
6550,91.489,11.0
6551,101.1,4.0
6552,113.32,2.0
6553,97.492,7.0
6554,170.032,9.0
6555,137.867,7.0
6556,125.373,8.0
6557,119.673,2.0
6558,107.416,4.0
6559,99.482,11.0
6560,115.897,2.0
6561,137.012,9.0
6562,97.769,7.0
6563,97.82,7.0
6564,97.189,11.0
6565,139.353,0.0
6566,97.436,7.0
6567,105.029,2.0
6568,118.674,9.0
6569,119.825,7.0
6570,137.145,9.0
6571,139.902,7.0
6572,124.557,1.0
6573,87.335,9.0
6574,150.036,0.0
6575,130.639,11.0
6576,125.023,1.0
6577,106.978,6.0
6578,86.911,2.0
6579,181.345,1.0
6580,130.682,3.0
6581,158.056,2.0
6582,120.001,0.0
6583,164.979,1.0
6584,105.541,8.0
6585,139.99,7.0
6586,124.978,9.0
6587,132.234,3.0
6588,162.912,5.0
6589,119.924,9.0
6590,129.95,10.0
6591,121.924,1.0
6592,124.05,10.0
6593,121.995,0.0
6594,123.973,8.0
6595,128.005,3.0
6596,124.987,0.0
6597,125.056,5.0
6598,122.014,11.0
6599,123.999,1.0
6600,124.986,0.0
6601,198.076,8.0
6602,104.971,10.0
6603,118.007,1.0
6604,188.376,11.0
6605,139.008,1.0
6606,126.02,1.0
6607,101.022,1.0
6608,131.022,9.0
6609,99.988,6.0
6610,92.452,4.0
6611,118.698,2.0
6612,134.364,5.0
6613,127.761,11.0
6614,97.84,4.0
6615,141.228,5.0
6616,101.829,0.0
6617,137.497,10.0
6618,136.112,0.0
6619,147.532,7.0
6620,136.516,5.0
6621,173.381,2.0
6622,105.212,2.0
6623,79.873,9.0
6624,171.514,5.0
6625,125.02,2.0
6626,150.425,2.0
6627,162.533,1.0
6628,112.234,0.0
6629,120.546,7.0
6630,170.949,2.0
6631,168.12,0.0
6632,85.031,9.0
6633,104.101,0.0
6634,106.101,7.0
6635,169.985,8.0
6636,102.03,4.0
6637,116.088,6.0
6638,110.136,0.0
6639,111.558,7.0
6640,100.011,9.0
6641,125.993,7.0
6642,130.218,9.0
6643,134.21,10.0
6644,128.013,7.0
6645,130.009,8.0
6646,137.991,6.0
6647,134.985,10.0
6648,128.007,11.0
6649,132.987,4.0
6650,130.231,9.0
6651,72.93,6.0
6652,103.925,5.0
6653,79.1,9.0
6654,66.294,5.0
6655,128.98,1.0
6656,97.365,1.0
6657,132.015,2.0
6658,102.194,5.0
6659,102.497,7.0
6660,66.96,2.0
6661,101.384,2.0
6662,106.859,0.0
6663,101.999,10.0
6664,112.228,4.0
6665,148.03,1.0
6666,115.724,2.0
6667,110.811,4.0
6668,197.177,11.0
6669,185.001,9.0
6670,124.567,4.0
6671,68.079,6.0
6672,138.225,9.0
6673,87.657,9.0
6674,81.635,11.0
6675,170.05,4.0
6676,78.36,8.0
6677,173.788,2.0
6678,84.332,0.0
6679,86.902,4.0
6680,75.465,0.0
6681,138.225,9.0
6682,87.657,9.0
6683,81.635,11.0
6684,78.36,8.0
6685,72.363,10.0
6686,84.332,0.0
6687,86.902,4.0
6688,100.074,2.0
6689,127.75,5.0
6690,109.537,9.0
6691,97.931,2.0
6692,142.138,1.0
6693,74.49,2.0
6694,81.054,5.0
6695,134.217,2.0
6696,87.024,10.0
6697,73.563,11.0
6698,78.976,4.0
6699,123.697,9.0
6700,137.566,4.0
6701,75.003,3.0
6702,148.396,9.0
6703,150.151,9.0
6704,98.032,0.0
6705,90.26,10.0
6706,144.018,6.0
6707,69.667,0.0
6708,141.016,6.0
6709,144.018,1.0
6710,146.02,0.0
6711,136.628,1.0
6712,109.936,1.0
6713,110.282,1.0
6714,81.081,2.0
6715,134.077,9.0
6716,205.726,9.0
6717,117.232,10.0
6718,127.979,4.0
6719,92.82,7.0
6720,114.75,1.0
6721,79.272,5.0
6722,81.993,5.0
6723,81.686,0.0
6724,143.958,5.0
6725,181.174,10.0
6726,175.548,10.0
6727,151.47,5.0
6728,58.45,5.0
6729,134.363,7.0
6730,139.829,8.0
6731,106.186,0.0
6732,138.367,5.0
6733,135.384,10.0
6734,108.975,5.0
6735,92.346,7.0
6736,113.404,3.0
6737,70.387,0.0
6738,184.525,0.0
6739,111.924,9.0
6740,106.113,9.0
6741,139.955,11.0
6742,148.105,0.0
6743,104.06,4.0
6744,92.533,10.0
6745,92.955,11.0
6746,115.006,9.0
6747,95.122,0.0
6748,104.925,1.0
6749,137.928,9.0
6750,155.978,10.0
6751,132.047,2.0
6752,76.627,2.0
6753,74.973,7.0
6754,82.866,5.0
6755,74.879,7.0
6756,86.909,5.0
6757,66.472,7.0
6758,78.798,7.0
6759,65.076,4.0
6760,79.282,5.0
6761,125.078,2.0
6762,135.036,9.0
6763,129.935,11.0
6764,139.998,5.0
6765,133.89,9.0
6766,140.073,4.0
6767,130.104,11.0
6768,144.894,2.0
6769,174.041,9.0
6770,129.929,9.0
6771,150.586,5.0
6772,119.675,2.0
6773,80.403,10.0
6774,144.236,2.0
6775,80.643,10.0
6776,100.533,9.0
6777,79.231,11.0
6778,93.348,9.0
6779,151.914,11.0
6780,97.031,1.0
6781,133.299,11.0
6782,126.983,11.0
6783,136.019,11.0
6784,146.747,7.0
6785,84.823,1.0
6786,87.033,7.0
6787,122.223,2.0
6788,80.017,7.0
6789,120.0,2.0
6790,120.557,11.0
6791,140.966,4.0
6792,88.316,1.0
6793,78.043,8.0
6794,87.033,9.0
6795,97.836,9.0
6796,54.898,0.0
6797,174.824,1.0
6798,78.658,0.0
6799,75.518,4.0
6800,106.323,7.0
6801,140.155,4.0
6802,132.134,4.0
6803,131.885,6.0
6804,81.931,11.0
6805,98.19,4.0
6806,120.061,1.0
6807,138.43,9.0
6808,97.983,4.0
6809,146.052,5.0
6810,106.067,11.0
6811,109.933,2.0
6812,95.969,10.0
6813,80.958,10.0
6814,119.938,0.0
6815,149.312,4.0
6816,74.967,7.0
6817,86.004,8.0
6818,128.575,6.0
6819,105.898,5.0
6820,92.018,9.0
6821,163.954,0.0
6822,90.085,2.0
6823,179.911,7.0
6824,90.974,0.0
6825,178.131,7.0
6826,77.945,4.0
6827,102.151,9.0
6828,160.074,10.0
6829,180.117,0.0
6830,179.583,2.0
6831,79.696,10.0
6832,105.97,7.0
6833,102.761,10.0
6834,102.982,6.0
6835,107.986,2.0
6836,155.904,9.0
6837,166.865,5.0
6838,103.535,7.0
6839,103.065,4.0
6840,131.293,11.0
6841,95.487,2.0
6842,95.485,2.0
6843,95.046,9.0
6844,89.232,8.0
6845,95.434,0.0
6846,102.084,0.0
6847,95.427,0.0
6848,138.631,9.0
6849,93.89,7.0
6850,104.995,7.0
6851,90.392,2.0
6852,142.648,5.0
6853,158.179,1.0
6854,172.498,4.0
6855,85.667,0.0
6856,96.03,5.0
6857,78.994,9.0
6858,107.548,7.0
6859,179.387,7.0
6860,108.051,9.0
6861,79.314,3.0
6862,69.363,1.0
6863,82.015,5.0
6864,95.026,0.0
6865,139.161,1.0
6866,68.201,0.0
6867,131.542,2.0
6868,70.831,3.0
6869,66.098,1.0
6870,133.248,1.0
6871,128.93,7.0
6872,112.423,7.0
6873,93.865,0.0
6874,76.406,7.0
6875,179.311,7.0
6876,89.727,9.0
6877,140.967,7.0
6878,126.478,4.0
6879,148.327,11.0
6880,107.548,7.0
6881,129.915,3.0
6882,138.461,7.0
6883,118.198,1.0
6884,115.978,3.0
6885,114.942,4.0
6886,139.994,5.0
6887,137.917,0.0
6888,114.058,7.0
6889,131.981,1.0
6890,122.03,0.0
6891,113.34,5.0
6892,117.882,7.0
6893,113.618,9.0
6894,123.015,11.0
6895,118.186,2.0
6896,140.007,0.0
6897,60.394,6.0
6898,126.174,5.0
6899,143.317,9.0
6900,173.814,2.0
6901,88.457,1.0
6902,104.692,4.0
6903,134.644,5.0
6904,129.705,7.0
6905,94.709,0.0
6906,99.735,1.0
6907,120.113,10.0
6908,100.46,2.0
6909,89.964,5.0
6910,131.068,10.0
6911,125.235,8.0
6912,135.259,0.0
6913,135.118,11.0
6914,135.016,5.0
6915,135.085,0.0
6916,145.1,4.0
6917,135.176,2.0
6918,140.241,0.0
6919,96.051,11.0
6920,135.662,7.0
6921,177.882,1.0
6922,139.032,0.0
6923,115.012,1.0
6924,102.982,10.0
6925,134.946,10.0
6926,124.028,2.0
6927,126.009,11.0
6928,120.432,9.0
6929,118.03,1.0
6930,167.342,0.0
6931,107.755,2.0
6932,177.506,0.0
6933,111.774,5.0
6934,140.422,7.0
6935,115.794,4.0
6936,141.987,7.0
6937,186.765,0.0
6938,198.357,5.0
6939,107.978,10.0
6940,191.979,0.0
6941,99.994,11.0
6942,116.153,1.0
6943,155.986,3.0
6944,112.988,1.0
6945,104.985,4.0
6946,120.003,3.0
6947,115.048,9.0
6948,87.452,2.0
6949,139.986,0.0
6950,134.953,1.0
6951,85.969,9.0
6952,121.982,11.0
6953,91.936,9.0
6954,114.979,9.0
6955,102.999,2.0
6956,99.958,9.0
6957,119.96,10.0
6958,110.018,7.0
6959,164.117,11.0
6960,96.034,8.0
6961,122.171,7.0
6962,100.134,5.0
6963,124.103,0.0
6964,127.652,1.0
6965,124.427,7.0
6966,119.886,7.0
6967,123.928,3.0
6968,119.506,6.0
6969,104.985,4.0
6970,127.998,4.0
6971,100.012,6.0
6972,178.063,5.0
6973,87.88,10.0
6974,143.987,9.0
6975,141.926,5.0
6976,79.177,11.0
6977,113.964,4.0
6978,129.989,6.0
6979,130.002,9.0
6980,146.029,5.0
6981,106.171,10.0
6982,84.93,5.0
6983,203.059,9.0
6984,109.425,9.0
6985,155.121,0.0
6986,104.628,8.0
6987,168.255,9.0
6988,208.029,9.0
6989,109.642,8.0
6990,111.826,10.0
6991,93.764,11.0
6992,96.987,4.0
6993,135.015,0.0
6994,96.013,11.0
6995,95.623,4.0
6996,96.049,1.0
6997,91.753,10.0
6998,109.968,1.0
6999,138.048,10.0
7000,104.104,5.0
7001,92.966,0.0
7002,122.979,8.0
7003,119.702,2.0
7004,95.363,8.0
7005,95.82,9.0
7006,147.532,4.0
7007,91.444,4.0
7008,109.942,11.0
7009,122.434,0.0
7010,183.92,2.0
7011,140.273,10.0
7012,164.555,1.0
7013,159.713,10.0
7014,74.103,11.0
7015,125.892,2.0
7016,61.299,1.0
7017,207.424,0.0
7018,83.552,0.0
7019,125.104,2.0
7020,139.866,0.0
7021,97.924,1.0
7022,118.006,2.0
7023,97.586,0.0
7024,184.53,3.0
7025,127.942,4.0
7026,97.933,6.0
7027,101.47,0.0
7028,92.074,8.0
7029,107.695,10.0
7030,113.909,0.0
7031,129.863,5.0
7032,127.497,9.0
7033,87.995,2.0
7034,128.038,9.0
7035,131.09,3.0
7036,82.052,6.0
7037,130.967,5.0
7038,90.792,7.0
7039,158.48,2.0
7040,113.477,2.0
7041,144.438,0.0
7042,143.693,7.0
7043,205.253,0.0
7044,145.274,7.0
7045,122.513,3.0
7046,125.0,7.0
7047,126.977,0.0
7048,148.065,5.0
7049,144.996,5.0
7050,135.126,10.0
7051,124.896,3.0
7052,96.307,6.0
7053,108.674,5.0
7054,119.533,4.0
7055,112.124,10.0
7056,113.068,5.0
7057,112.629,10.0
7058,110.383,3.0
7059,116.03,3.0
7060,112.766,10.0
7061,106.359,0.0
7062,134.704,10.0
7063,98.872,0.0
7064,89.499,2.0
7065,134.864,1.0
7066,90.998,4.0
7067,82.023,4.0
7068,88.157,0.0
7069,100.359,9.0
7070,84.929,4.0
7071,141.466,9.0
7072,134.303,9.0
7073,149.386,9.0
7074,184.024,4.0
7075,177.713,4.0
7076,134.409,9.0
7077,85.992,0.0
7078,141.938,0.0
7079,89.285,4.0
7080,143.053,4.0
7081,172.192,6.0
7082,124.412,3.0
7083,136.213,1.0
7084,109.454,2.0
7085,103.915,5.0
7086,134.933,7.0
7087,146.161,1.0
7088,152.04,6.0
7089,118.582,1.0
7090,173.456,5.0
7091,138.45,4.0
7092,91.509,7.0
7093,91.496,3.0
7094,90.977,11.0
7095,84.503,4.0
7096,93.487,7.0
7097,108.317,9.0
7098,107.818,0.0
7099,83.998,7.0
7100,140.763,0.0
7101,116.935,9.0
7102,116.284,9.0
7103,120.029,9.0
7104,125.681,7.0
7105,121.724,10.0
7106,129.959,10.0
7107,119.616,5.0
7108,116.375,0.0
7109,119.288,9.0
7110,109.231,0.0
7111,88.634,1.0
7112,81.821,2.0
7113,140.069,1.0
7114,121.998,6.0
7115,88.708,1.0
7116,92.587,6.0
7117,78.443,0.0
7118,95.021,8.0
7119,124.991,11.0
7120,111.173,6.0
7121,144.561,7.0
7122,101.769,2.0
7123,119.375,2.0
7124,115.546,4.0
7125,95.47,7.0
7126,72.376,7.0
7127,96.537,2.0
7128,71.029,5.0
7129,107.877,7.0
7130,141.627,7.0
7131,64.247,2.0
7132,117.316,0.0
7133,106.111,9.0
7134,139.972,1.0
7135,81.763,5.0
7136,133.039,2.0
7137,72.152,0.0
7138,135.212,3.0
7139,107.438,4.0
7140,68.438,11.0
7141,113.278,11.0
7142,78.049,0.0
7143,104.331,9.0
7144,152.372,9.0
7145,124.119,5.0
7146,103.839,11.0
7147,182.884,1.0
7148,173.937,7.0
7149,168.01,5.0
7150,168.459,7.0
7151,97.998,6.0
7152,105.031,9.0
7153,104.527,1.0
7154,120.701,7.0
7155,106.085,6.0
7156,107.98,0.0
7157,102.984,5.0
7158,102.098,11.0
7159,127.852,7.0
7160,123.963,6.0
7161,132.019,2.0
7162,199.844,9.0
7163,108.007,10.0
7164,112.058,5.0
7165,127.017,1.0
7166,130.072,5.0
7167,128.05,11.0
7168,125.059,10.0
7169,100.022,2.0
7170,105.013,1.0
7171,79.083,5.0
7172,77.018,7.0
7173,48.028,1.0
7174,171.075,7.0
7175,77.84,7.0
7176,113.303,5.0
7177,78.822,7.0
7178,98.7,1.0
7179,97.5,9.0
7180,81.277,7.0
7181,84.025,2.0
7182,134.032,4.0
7183,133.33,6.0
7184,71.75,2.0
7185,144.836,0.0
7186,110.022,10.0
7187,0.0,5.0
7188,82.183,2.0
7189,157.224,2.0
7190,62.074,8.0
7191,99.901,9.0
7192,105.087,0.0
7193,134.221,11.0
7194,123.801,1.0
7195,126.036,9.0
7196,109.984,9.0
7197,111.902,7.0
7198,106.684,0.0
7199,142.331,4.0
7200,77.009,9.0
7201,102.026,7.0
7202,91.105,0.0
7203,113.76,4.0
7204,80.282,5.0
7205,89.359,0.0
7206,175.665,4.0
7207,122.473,0.0
7208,81.782,7.0
7209,159.515,2.0
7210,138.803,9.0
7211,111.153,2.0
7212,103.511,6.0
7213,109.098,5.0
7214,83.13,8.0
7215,123.267,3.0
7216,139.971,9.0
7217,129.169,6.0
7218,70.074,6.0
7219,79.459,0.0
7220,112.991,4.0
7221,126.129,11.0
7222,125.99,1.0
7223,127.533,7.0
7224,127.022,4.0
7225,129.978,10.0
7226,124.008,4.0
7227,129.953,10.0
7228,127.967,10.0
7229,122.044,6.0
7230,127.971,6.0
7231,98.005,10.0
7232,201.021,5.0
7233,99.966,9.0
7234,199.545,7.0
7235,95.031,0.0
7236,93.975,5.0
7237,101.021,5.0
7238,89.999,4.0
7239,104.009,7.0
7240,97.797,11.0
7241,176.941,6.0
7242,116.593,8.0
7243,132.133,8.0
7244,98.384,5.0
7245,88.156,2.0
7246,153.753,3.0
7247,114.932,7.0
7248,99.99,5.0
7249,91.877,8.0
7250,72.35,4.0
7251,121.989,0.0
7252,124.015,6.0
7253,125.928,6.0
7254,121.99,6.0
7255,126.053,6.0
7256,123.391,7.0
7257,126.04,4.0
7258,129.996,6.0
7259,124.975,6.0
7260,124.036,7.0
7261,110.021,2.0
7262,88.009,11.0
7263,153.922,0.0
7264,92.112,10.0
7265,120.023,9.0
7266,96.067,2.0
7267,89.989,3.0
7268,77.904,10.0
7269,109.408,9.0
7270,167.662,11.0
7271,95.265,11.0
7272,92.035,6.0
7273,96.792,4.0
7274,96.847,1.0
7275,91.34,11.0
7276,95.232,1.0
7277,92.06,0.0
7278,93.526,6.0
7279,94.942,4.0
7280,95.068,4.0
7281,100.02,7.0
7282,76.545,2.0
7283,110.01,11.0
7284,112.987,11.0
7285,120.064,2.0
7286,146.966,2.0
7287,109.934,0.0
7288,107.021,9.0
7289,112.959,2.0
7290,85.934,2.0
7291,155.008,1.0
7292,130.008,1.0
7293,160.06,1.0
7294,102.48,0.0
7295,154.994,10.0
7296,91.989,5.0
7297,107.973,8.0
7298,89.705,5.0
7299,140.008,0.0
7300,120.025,6.0
7301,120.057,7.0
7302,98.226,6.0
7303,88.05,9.0
7304,124.211,8.0
7305,93.974,0.0
7306,158.272,0.0
7307,141.956,7.0
7308,126.025,8.0
7309,136.305,2.0
7310,105.155,4.0
7311,170.634,5.0
7312,130.002,7.0
7313,119.976,7.0
7314,199.974,7.0
7315,182.551,4.0
7316,128.01,7.0
7317,107.998,4.0
7318,183.794,0.0
7319,106.028,2.0
7320,98.011,0.0
7321,106.508,8.0
7322,103.006,4.0
7323,98.975,2.0
7324,94.848,2.0
7325,94.06,7.0
7326,98.024,5.0
7327,183.879,5.0
7328,96.027,7.0
7329,91.285,2.0
7330,101.024,5.0
7331,83.489,0.0
7332,105.027,5.0
7333,173.886,1.0
7334,176.127,1.0
7335,93.008,9.0
7336,172.081,10.0
7337,83.621,1.0
7338,169.983,1.0
7339,95.025,1.0
7340,99.993,1.0
7341,105.739,1.0
7342,108.946,2.0
7343,97.022,4.0
7344,102.991,9.0
7345,173.836,10.0
7346,108.019,1.0
7347,178.079,5.0
7348,100.015,9.0
7349,177.826,1.0
7350,154.497,9.0
7351,157.467,3.0
7352,134.804,7.0
7353,156.998,1.0
7354,147.848,2.0
7355,151.238,2.0
7356,88.866,2.0
7357,89.646,8.0
7358,87.669,7.0
7359,157.754,2.0
7360,143.804,11.0
7361,102.999,2.0
7362,96.969,7.0
7363,143.813,11.0
7364,108.013,7.0
7365,149.82,9.0
7366,166.948,9.0
7367,112.994,7.0
7368,118.226,7.0
7369,140.109,11.0
7370,96.628,1.0
7371,142.157,8.0
7372,172.315,8.0
7373,159.894,1.0
7374,81.121,8.0
7375,165.983,1.0
7376,82.951,8.0
7377,145.13,9.0
7378,95.269,0.0
7379,98.781,3.0
7380,144.062,9.0
7381,96.987,4.0
7382,98.977,7.0
7383,106.001,7.0
7384,127.985,7.0
7385,114.989,10.0
7386,66.813,9.0
7387,159.998,4.0
7388,90.992,11.0
7389,119.996,1.0
7390,189.909,3.0
7391,91.969,9.0
7392,94.951,8.0
7393,100.998,3.0
7394,80.224,2.0
7395,172.217,0.0
7396,88.015,10.0
7397,144.251,9.0
7398,86.998,6.0
7399,131.945,0.0
7400,144.749,9.0
7401,72.563,5.0
7402,144.987,9.0
7403,69.969,5.0
7404,95.496,6.0
7405,189.423,0.0
7406,139.872,7.0
7407,78.987,9.0
7408,105.418,5.0
7409,74.766,9.0
7410,143.962,7.0
7411,92.033,2.0
7412,113.672,2.0
7413,115.077,7.0
7414,110.052,2.0
7415,111.063,2.0
7416,133.107,0.0
7417,143.102,3.0
7418,164.997,0.0
7419,93.014,4.0
7420,169.944,5.0
7421,119.795,0.0
7422,120.051,0.0
7423,115.786,9.0
7424,104.967,1.0
7425,100.029,9.0
7426,112.376,11.0
7427,83.787,10.0
7428,103.022,1.0
7429,136.719,11.0
7430,92.02,8.0
7431,74.874,0.0
7432,140.075,2.0
7433,106.08,2.0
7434,144.701,2.0
7435,132.053,4.0
7436,174.161,2.0
7437,145.959,0.0
7438,109.037,5.0
7439,112.054,5.0
7440,119.973,4.0
7441,149.658,3.0
7442,179.779,7.0
7443,170.006,10.0
7444,127.964,2.0
7445,116.013,4.0
7446,120.004,6.0
